Breakfast Club Sandwich,"18 slices bacon (about a 1 lb package)
12 eggs, lightly beaten
3⁄4 cup mayonnaise
salt and pepper
18 slices tomatoes
12 leaves boston lettuce
12 slices sandwich bread
toothpick","Put the rack in the center of the oven. Preheat the oven to 425ºF (220ºC).Line a 15x10 inch (38x25 cm) dish with a sheet of parchment paper and let the sheet of paper go beyond each of the edges.Oil the sheet and the sides of the dish.Spread the slices of bacon on the cooking plate.Bake in the oven for 12 to 14 minutes or until they are a golden color and crisp.Drain excess fat on a paper towel. Set aside.In a bowl, mix the eggs and 1/4 cup (60 ml) of mayonnaise. Add salt and pepper.Pour the mixture into the cooking dish and bake from 10 to 12 minutes or until lightly moist.Cut the omelette in 6 portions. Set aside.Turn off the oven and return the bacon to the oven to reheat it.Assembly : Toast 3 slices of bread and spread mayonnaise on the surfaces.On one slice of bread, put the egg and three slices of bacon.Cover with a second slice of bread. Put 3 slices of tomato and 2 leaves of lettuce.Complete the assembly with a third slice of bread.Put a toothpick in each of the 4 corners of the sandwich and cut into triangles.Repeat the operation with the rest of the ingredients."
Baked Eggs in Tomato Cups,"8 large tomatoes
1⁄3 cup fresh grated parmesan cheese
8 medium eggs
1 teaspoon herbs, of your choice see note
4 slices cheddar cheese or 4 slices American cheese, sliced into four pieces
salt
fresh ground pepper","Note the tomatoes should be fresh picked and should be at the point where you can still hollow them out but headed for buttery soft in the next day or so.Herbs:  oregano,chervil, basil, sage, Mrs. Dash.Preheat oven to 425°F while slicing tomatoes.  Remove tops the scoop out seeds and pulp.Place in a shallow baking dish, sprinkle with a bit of salt or Mrs Dash [I used Italian], fresh ground pepper and put in a pinch of the parmesan cheese.Crack the egg into the tomato.  Sprinkle with pepper, salt or Mrs. Dash, other herbs and a tiny bit of parmesan.Bake for 20 minutes for soft yolks and 30 to 35 for hard.  During the last 4 minutes place two slices of the cheddar cheese in a cross pattern on top. Melt and let brown.  When I removed I put a small amount of fresh chives on top of the cheese.Serves 8."
Migas Lite for 2,"4 teaspoons olive oil, divided
3 corn tortillas, cut in strips
1⁄2 small onion, chopped
1 raw jalapeno pepper, seeded and diced
1 small plum tomato, diced
1 cup egg substitute
2 ounces left over shredded pork or 2 ounces beef roast
salt and pepper
1⁄4 cup reduced-fat monterey jack cheese or 1⁄4 cup cheddar cheese, grated
salsa
avocado, slices","Warm oil in skillet.Add tortilla strips and fry until lightly golden but not crisp.Add the onion and jalapeno and cook for 2 minutes, additional oil may be needed.Add tomato and cook and additional 2 minutes.Add egg substitute and shredded meat; cook until almost set, stirring occasionally, season with salt and pepper to taste.Sprinkle cheese on top of the egg mixture, cover, turn off heat and allow to sit until cheese melts.Serve topped with your favoriate salsa, avocado slices and additional corn tortillas if desired."
All-In-One Egg Casserole,"10 bacon, strips diced
1 cup sliced fresh mushrooms
1⁄2 cup sliced green onion
1⁄4 cup butter, cubed
1⁄4 cup all-purpose flour
1⁄4 teaspoon salt
1⁄4 teaspoon pepper
2 cups milk
1 1⁄2 cups shredded cheddar cheese
SCRAMBLED EGGS8 eggs
1⁄2 cup milk
1⁄2 teaspoon pepper
1⁄4 teaspoon salt
4 English muffins, split, toasted and lightly buttered
2 tablespoons fresh parsley, minced","In a large skillet, cook bacon until crisp. Remove bacon and set aside; discard all but 2 tablespoons of drippings. Saute mushrooms and onions in drippings until tender; set aside.In a large saucepan, melt butter. Stir in the flour, salt and pepper until smooth; cook until bubbly. Gradually stir in milk and cheese; cook and stir until thickened. Stir in the bacon, mushrooms and onions; remove from the heat and set aside.For scrambled eggs, beat the eggs, milk, pepper and salt; pour into a greased skillet. Cook and stir gently until eggs are set. Remove from the heat and set aside.Cut English muffin halves in half again. Place in a greased 11-in. x 7-in. baking dish. Cover with half of cheese sauce. Spoon eggs over all; top with remaining sauce. Sprinkle with parsley.Bake, uncovered, at 325° for 20-25 minutes or until bubbly."
Poached Eggs Florentine,"Cheese Sauce2 teaspoons cornstarch
1⁄3 cup 2% low-fat milk
2 tablespoons butter
3 tablespoons gruyere cheese, grated
1 dash kosher salt, to taste
1 dash black pepper, to taste
Spinach1⁄2 tablespoon olive oil
2 green onions, chopped or 1⁄4 cup thinly sliced leek
2 cups fresh Baby Spinach
1⁄4 teaspoon dill weed
1 dash kosher salt, to taste
1 dash black pepper, to taste
Eggs1 teaspoon vinegar
2 eggs or 1 cup Egg Beaters egg substitute
2 slices whole wheat bread, toasted
1 dash paprika, garnish","CHEESE SAUCE: Mix the cornstarch to a paste with about a 1/4 cup of the milk. Pour the remaining milk and butter into a nonstick saucepan and bring to a boil. Reduce to simmer.Stir the boiling milk into the cornstarch mixture, then pour back into the pan. Bring to a boil, stirring. Once it has thickened, simmer for 2 minutes.Remove from the heat, stir in the Gruyère cheese, salt, pepper, and optional nutmeg. Cover the surface of the sauce with parchment paper to prevent a skin from forming and set aside in a warm place.SPINACH: Heat the oil in a large saucepan. Add the green onion (or leeks) and saute' for about 3 minutes, until they begin to soften.Add the spinach and stir over medium heat for 2–3 minutes until the spinach has wilted and the leeks are tender.Drain the vegetables in a sieve or fine mesh strainer, pressing down with the back of a spoon to remove any excess moisture. Return to the pan and season with dill, salt, and pepper. Cover and keep warm.EGGS: half-fill a medium sized frying pan with water and bring to a simmer. Add the vinegar. Break in the eggs, and cook gently for 3–4 minutes, spooning the hot water over the yolks. Lift out the eggs with a slotted spoon and drain on paper towel.Preheat the broiler. Place the whole wheat toast slices onto a parchment lined baking sheet.  Spread the leek and spinach mixture evenly over each toast. Make a hollow in each spinach mixture using the back of a spoon and place a poached egg in each hollow.Spoon the cheese sauce over the eggs. Lightly dust with paprika, then place the dish under the broiler. Broil until just lightly browned."
Breakfast Pita Pizza,"1 tablespoon olive oil
1⁄4 cup finely chopped red onion
1 small finely chopped red bell pepper
2 large eggs, beaten
1⁄2 teaspoon salt
14 teaspoons ground black pepper, to taste
1 (6 inch) whole wheat pita bread, cut in half and lightly toasted
1⁄4 cup grated sharp low-fat cheddar cheese
4 slices pancetta or 1 slice bacon, cooked and cut into small pieces","In a medium nonstick frying pan, heat the olive oil.Add the onion and saute for 2 to 3 minutes.Add the red pepper and continue to cook for another 3 minutes or until the pepper begins to soften.Add eggs and gently scramble until just cooked.Season with salt and pepper and remove from heat.Preheat the broiler or toaster oven.Divide the egg mixture between the pita halves.Top each pita with half the cheese and half the pancetta or bacon.Toast in toaster oven or under a broiler until the cheese just begins to melt.Serve immediately."
Kittencal's Fluffy Omelet,"3 -4 large eggs
1⁄8 teaspoon baking powder (this will create a fluffy omelet)
2 tablespoons whipping cream (unwhipped)
salt and pepper
2 tablespoons butter (can use more or less!)
1⁄4 cup monterey jack cheese, shredded (can use more)","In a small bowl whisk together eggs, baking powder, cream, green onions, salt and pepper until frothy.Heat an 8-inch skillet over medium heat until your hands feel warm when held about 2-inches above the surface; add in butter and swirl to coat the bottom of the pan evenly.Pour the whisked eggs into the skillet; let set slightly.Using a heat-proof spatula, push eggs from edge towards the center; tilt pan to let egg fill the spaces.Repeat until omelet if JUST set (about 1-2 minutes).Sprinkle the grated cheese down the center of the omelet.Using the same spatula, gently fold the omelet over the cheese.Tilt skillet and slide the filled omelet onto a serving plate (don't worry if you tear the eggs slightly!)."
Hidden Eggs,"6 -8 slices bread, tore into bite size pieces
4 tablespoons butter, melted and divided
6 eggs
salt and pepper
1 -2 cup cheddar cheese, shredded","Preheat oven to 350 degrees F.In a 9-inch square pan, break up enough bread to cover bottom of pan and drizzle with 2 tablespoons melted butter.  Break eggs over bread and sprinkle with salt and pepper.  Break up more bread and spread on top of eggs.  Drizzle with remaining 2 tablespoons butter and top with shredded cheese.Bake for 15 to 20 minutes or until eggs are done."
Simple Homemade Egg Salad Sandwich,"6 hard-boiled eggs
3 tablespoons mayonnaise (I use light mayo on mine, don't care for salad dressing, use more mayo if needed)
1 tablespoon mustard (I use regular yellow mustard)
1 tablespoon relish
6 slices whole wheat bread (any type will do)","Finely chop boiled eggs.Mix in mayo 1 tablespoon at a time, so not to add too much.Mix in mustard, relish and pepper.Put egg salad mixture on bread (toasted is good as well), also good on rolls for finger foods.Top sandwich with lettuce.Enjoy!"
Cream Cheese Scrambled Eggs in Toast Cups,"3 ounces cream cheese, softened
1⁄4 cup milk
4 eggs, to 6
1 teaspoon chives, chopped
1 teaspoon salt
2 tablespoons butter
4 slices bread, crusts removed, buttered","Beat cream cheese until smooth.  Gradually add milk.  Add eggs, chives and salt.  Beat with a fork or whisk until foamy.Melt butter in a frying pan.  When sizzling, pour in egg mixture.  Cook over medium heat, stirring and moving eggs from center and from sides until eggs are thick and creamy.Serve in toast cups and sprinkle with more chives.Toast Cups:  Butter both sides of bread.  Push bread into lightly greased muffin cups so that corners form points.  Bake at 350 degrees until golden brown.  Toast cups can be made ahead and reheated just before serving."
Shakshuka Yemani Basted Eggs,"2 tablespoons olive oil
1 onion, chopped
1⁄2 red bell pepper, chopped
1⁄2 green bell pepper, chopped
4 tomatoes, chopped
4 eggs",Must have covered pan.Heat oil.Add onion.Add peppers.Cook 1 minute.Add tomatoes.Cover; simmer 10 minutes.Salt and pepper.Crack eggs into sauce on the top.Cover and cook until eggs are desired doneness.Serve.
Mom's Favorite Cheese Strata,"1 lb cheddar cheese, grated
9 slices white bread, crusts removed
salt, to taste
black pepper, to taste
1 1⁄2 tablespoons dried onion
4 eggs
3 cups milk
1 teaspoon Worcestershire sauce
1 teaspoon dry mustard","Lightly grease casserole.  Preheat oven to 325 degrees Fahrenheit.Cut 3 slices of bread into 3 strips each. Fit into casserole.  Sprinkle with salt, pepper and 1/3 of the onion.Add 1/3 of the cheese.  Repeat layers two more times.Beat eggs, add milk, Worcestershire sauce and mustard.  Pour over bread mixture.Allow to set in the refrigerator overnight.Take out 2 hours before baking.Bake at 325 degrees Fahrenheit for 50 minutes."
Chorizo-Potato Frittata,"3 tablespoons extra virgin olive oil (EVOO)
1⁄4 lb chorizo sausage, casing removed and chopped
2 large boiling potatoes, cut in half and thinly sliced (white)
1 small onion, thinly sliced
4 garlic cloves, chopped
12 extra-large eggs (or 1 quart of pasteurized egg yolks)
1⁄3 cup half-and-half (eyeball it)
1 teaspoon salt
black pepper
1⁄4 lb manchego cheese, grated
1⁄2 cup flat leaf parsley, chopped (a couple of handfuls)","Preheat oven to 400°F.Heat a 12-inch, nonstick, oven-safe skillet over medium-high heat.Add EVOO and chorizo, and cook until the chorizo is crispy, about 3 minutes.Add the sliced potatoes and onions, and continue to cook, stirring frequently for about 5 minutes (until the potatoes are tender).Add the garlic and continue to cook for 1 minute.Beat eggs together with half-and-half then whisk in the salt and pepper.Pour the eggs over the filling and let the eggs set.Using a spatula, raise eggs off the bottom of the skillet, allowing more of the liquid egg to settle.When the frittata has set, sprinkle with the cheese and transfer to the oven.Cook for 10-12 minutes until top is deep golden brown.Remove and let stand 5 minutes.Garnish with parsley, if desired,then cut into wedges and serve.Enjoy! ;)."
Sunny Side up Special,"2 slices bacon, cooked and crumbled
2 eggs
1 slice American cheese or 1 slice cheddar cheese
1 slice bread, toasted
salt and pepper","Spray a non-stick skillet with Pam.Pre-heat pan over medium heat until beads of water sizzles.Add eggs, being careful not to break the yolk (see note below), cover and cook over medium heat for 3-5 minutes or to your liking (we like the yolk runny).Toast bread and immediately add the slice of cheese, add the eggs, salt and pepper and the crumbled bacon.Enjoy.NOTE:At times I will break the eggs into a bowl and then pour them into the skillet.  Haven't had a yolk break yet."
Scalloped Eggs and Bacon,"2 tablespoons butter or 2 tablespoons margarine
1⁄4 cup chopped onion
2 tablespoons all-purpose flour
1 1⁄2 cups milk
1⁄2 cup shredded swiss cheese
1⁄2 cup shredded American cheese
6 hard-boiled eggs, sliced
12 slices crisp bacon, cooked and crumbled
1 1⁄2 cups packaged fried onions",Preheat oven to 350 deg. F.Melt butter in medium skillet over medium heat.  Add chopped onion; saute until tender.  Whisk in flour until thoroughly combined.  Add milk; continue stirring until thick.  Add cheeses; stir until melted.Place 1/2 of eggs in bottom of small baking dish; pour 1/2 of cheese mixture over eggs.Sprinkle with 1/2 of bacon and 1/2 of fried onions.  Repeat layers.Bake uncovered 15 to 20 minutes or until heated through.
Smoky Hard Boiled Eggs,"1 dozen egg
1 cup soy sauce
2 tablespoons liquid smoke",Hard boil the eggs.Let cool or run under water to cool then peel.Add eggs and soy sauce and liquid smoke together in shallow container.  Cover and refrigerate.Rotate eggs occasionally till all sides brown.Enjoy.
Italian Egg Sandwiches,"2 slices good quality bread, toasted pretty crunchy, per person
1 tablespoon pizza sauce, per slice
2 eggs, per person
garlic salt
parmesan cheese","toast your bread. I like D'Annuzios. Use a good quality french, italian or ciabatta. Fry egg to your personal preference, me, i like it over easy. sprinkle with garlic salt to taste. Heat pizza sauce in microwave, then spread on toasted bread.You may use more than 1 tbsp if you like it saucey. Place your egg on top of sauce and sprinkle liberally with freshly grated parmesan. You may use marina, spaghetti or plain tomato sauce, but i found i really prefer a good quality pizza sauce. Enjoy!"
Creamy Baked Eggs for Two,"1 tablespoon butter
4 eggs
2 tablespoons parmesan cheese
salt, to taste
pepper, to taste
1⁄4 cup heavy cream","Preheat the oven to 325 degrees.Butter two 8 oz ramekins, and then crack 2 eggs inside each. Be careful not to break the yolks.Sprinkle parmesan cheese on top, and then salt and pepper.Pour two tablespoons of cream over the egg mixture in each ramekin.Place the ramekins on a cookie sheet and bake for 10 to 20 minutes, or when they are done to your liking."
Egg in the Basket,"egg
bread
butter
salt and pepper","Cut a circle in the middle of a piece of bread.If you don't have a round cookie cutter, the top of a glass will work.Heat a skillet or griddle sprayed with Pam or Mazola.Place the bread in the pan.Put about 1/2 t butter in the hole in the bread.Heat the butter until very hot.Crack an egg in the hole.Use a spatula to move the white around so it gets done.When the egg is fairly well set, turn the bread and egg over to cook the other side, being careful not to break the yolk.In the meantime, toast the holes from the bread for dipping in the yolk.Oh, and salt and pepper as desired.I guess you could toast the bread before you put it in the pan, but I've never tried it that way."
Quick California-Style Ham and Eggs Benedict,"4 frozen biscuits
2 tablespoons butter, melted
3 tablespoons fresh chives, chop and divide
1 (1 ounce) package hollandaise sauce mix (or make your own)
1 cup milk
1 tablespoon lemon juice
3⁄4 cup cooked ham, chopped
1⁄2 teaspoon white vinegar
4 large eggs
black pepper, to taste","Bake biscuits according to package.Combine melted butter, 1 tablespoons chives; split biscuits, and brush with  mixture.Place biscuits, buttered side up on a baking sheet and bake at 375°F for 5 minutes or until toasted.Meanwhile, prepare Hollandaise according to package, using  milk and lemon juice but omit the butter.Sauté ham in skillet over med- heat 3 minutes or until lightly browned.Stir ham and red pepper, if using, into Hollandaise sauce; keep warm.Add water to a depth of 2 inches in a large sauce pan.Bring to a boil; reduce heat, and maintain at a light simmer.Add ½ teas white vinegar. Break eggs one at a time into a large serving spoon, and slip carefully into the water.Simmer 3-5 minutes or to desired doneness.Remove with slotted spoon. Trim edges with sharp knife.To Serve:.Place bottom biscuit halves, buttered side up on 4 warmed plates.Top with arugula, slices of avocado (if using), and then poached eggs.Pour the Hollandaise mixture evenly over eggs.Sprinkle with remain chives and black pepper to taste.Serve remaining biscuit halves on side."
Amish Pickled Eggs and Beets,"1 cup cider vinegar
1 cup beet juice (add water, if necessary, to make 1 cup)
1⁄2 cup brown sugar (packed)
1 teaspoon salt
6 hard-boiled eggs, shelled
1 (15 ounce) cansmall round beets","Boil first four ingredients gently for 5 minutes.Cool the liquid then pour over eggs and beets, cover and let stand overnight (or up to three days) in the refrigerator.To serve, cut eggs in half or quarters."
Bacon and Egg Sandwich,"2 slices white bread
3 slices crisp bacon
1 fried egg
sliced tomatoes
Miracle Whip","Spread 1 slice of bread with Miracle Whip.Add the fried egg.(While the egg is cooking, I flatten it with a metal spatula to break the yolk-it fits the bread better.) Spread the egg thinly with Miracle Whip.Add crisp bacon in a single layer.Next, a layer of tomato slices.Cover with other slice of bread spread with Miracle Whip."
No Brainer Cheese and Egg Souffle,"6 eggs
1⁄3 cup milk
garlic salt
fresh ground black pepper
mozzarella cheese, shredded","In a medium bowl, mix eggs, milk, garlic salt, and pepper. Set aside.Spray 3 ramekins with non-stick cooking spray and fill 1/2 full with cheese. Pour egg mixture into ramekins and fill to top.   Place ramekins on cookie sheet and bake at 375 degrees for 30 minutes until high and fluffy. Serve immediately. Enjoy!"
Nuevos Huevos Rancheritos,"1 tablespoon butter
2 eggs, lightly beaten
1⁄2 cup grated oaxaca cheese
2 grilled tortillas
about 1/4 cup grilled tomatillo
about 1/4 cup black beans, heated in a saucepan on the grill
2 tablespoons guacamole
2 tablespoons tomato sauce, with chipotle
1 tablespoon cream cilantro","In a large medium skillet over medium-high heat, add the butter. Once melted, add the 2 eggs and scramble with Oaxaca cheese.Once the tortillas, tomatillos and beans are cooked, place them on plate next to the guacamole.Then place the scrambled eggs on the plate and pour the tomato sauce with chipolte on top of the eggs.Now pour the cream of cilantro on top of the sauce and you are ready for your Nuevo Huevos Rancheritos!"
Green Chile and Zucchini Quiche,"4 tablespoons unsalted butter, melted
24 whole grain wheat crackers, ground in a food processor (Triscuits, about 1 cup) or 1 cup dried breadcrumbs
1 medium zucchini (about 6 ounces)
kosher salt
1 tablespoon vegetable oil
1 small onion, chopped (about 1/2 cup)
1⁄4 cup unbleached all-purpose flour
1⁄2 teaspoon baking powder
3 large eggs
1⁄2 lb freshly grated monterey jack cheese (about 2 cups)
1 cup whole-milk cottage cheese
1 (4 1/2 ounce) canchopped green chilies, drained","Preheat the oven to 375 degrees F. Stir 2 tablespoons of the melted butter into the cracker crumbs. Press the crumb mixture into the bottom and 1-inch up the side of a 9-inch glass pie plate. Bake the crust in the center of the preheated oven until it begins to brown, about 7 minutes. Remove the crust from the oven and reduce the oven temperature to 350 degrees F.Meanwhile, grate the zucchini, preferably using the grating attachment of a food processor. Toss the zucchini with 1/2 teaspoon salt and let drain in a colander for 10 minutes. Heat the oil in a medium skillet over high heat until hot. Reduce the heat to medium; add the onion and cook, stirring occasionally, until softened, about 5 minutes. Squeeze the zucchini well with your hands to remove excess moisture. Add the zucchini to the onion and cook over high heat for 3 minutes.Stir together the flour, the baking powder, and 1/4 teaspoon salt in a small bowl until combined. In a large bowl with an electric mixer, beat the eggs until thick and fluffy, about 3 minutes. Add the Monterey jack and cottage cheeses, the flour mixture, and remaining melted butter to the eggs and beat well. Stir in the zucchini mixture and chiles and pour the mixture into the crust. Bake the quiche in the center of the oven until the top is puffed and golden brown and a cake tester inserted in the center comes out clean, 35 to 40 minutes. Set aside at room temperature 5 minutes, cut into wedges, and serve with salsa, if desired."
Cheesecake Factory Cheesecake,"crust1⁄4 cup finely chopped pecans
1⁄4 cup finely chopped almonds
1⁄4 cup finely chopped walnuts
3⁄4 cup finely chopped vanilla wafer
2 tablespoons melted butter
Filling1 1⁄2 lbs cream cheese
1 1⁄3 cups sugar
5 large eggs
16 ounces sour cream
1⁄4 cup flour
2 teaspoons vanilla extract
2 teaspoons lemon juice","Crust: Mix all nuts and vanilla wafer crumbs with melted butter and press into a 9 inch buttered springform pan, trying to line the sides as much as possible about 1 1/2"" up the sides of the pan, set aside.Cheesecake: All above ingredients should be at room temperature before your begin.Start by beating the cream cheese until light and fluffy.Keep the mixer on a low setting throughout the beating and mixing process.Add the sugar a little at a time and continue beating until creamy.Add one egg at a time and beat after each egg.When eggs have been mixed into the cream cheese add flour, vanilla and lemon juice, mix well.Add the sour cream last and beat well.Pour cream cheese into the spring pan.Place on the top rack in the middle of a 325 degrees preheated oven for one hour and 15 minutes.When time is up, turn oven off, prop open oven door and leave in oven for one hour.After one hour, remove from oven.Let cool enough before the cheesecake is put into the refrigerator for 24 hours.A cheesecake should season.The wait is worth it.The flavor ripens and becomes enriched."
Sweet Corn Tamale Cakes the Cheesecake Factory by Todd Wilbur,"Salsa Verde2 tomatillos, diced
4 ounces mild green chilies, drained and diced
1 green onion, minced
2 tablespoons fresh cilantro, minced
1 1⁄4 teaspoons granulated sugar
1⁄4 teaspoon ground cumin
1⁄4 teaspoon salt
1 pinch ground black pepper
For Tomato Salsa1 medium tomatoes, diced
1 tablespoon minced Spanish onion
1 tablespoon fresh cilantro, minced
1⁄4 teaspoon lime juice
1⁄2 small jalapeno, seeded and minced
1 dash salt
1 dash ground black pepper
For Southwestern Sauce1⁄2 cup mayonnaise
1 teaspoon white vinegar
1 teaspoon water
3⁄4 teaspoon granulated sugar
1⁄2 teaspoon chili powder
1⁄4 teaspoon paprika
1 pinch cayenne pepper
1 pinch onion powder
1 dash salt
1 dash garlic powder
For Cakes1 1⁄2 cups frozen sweet corn
1⁄2 cup butter, softened
3 tablespoons sugar
1 pinch salt
1⁄2 cup corn masa harina flour (corn flour)
2 tablespoons all-purpose flour
For Garnish1⁄4 cup sour cream
1⁄2 avocado, diced
2 tablespoons fresh cilantro, chopped","Prepare salsa verde by combining all prepared ingredients.  Chill.Prepare tomato salsa by combining all prepared ingredients.  Chill.Prepare southwestern sauce by combining all ingredients.  Chill.Preheat oven to 400°F.Prepare the tamale cakes by chopping 1 cup of the frozen corn in a food processor until it's coarsely pureed. Combine pureed corn with softened butter, sugar, and salt. Blend well.Add masa and flour and blend well. Mix in the remaining 1/2 cup of frozen corn kernels by hand.Measure 1/2 cup portions of the mixture and form it into 3"" wide patties with your hands. Arrange the patties on a baking sheet and bake for 25 to 30 minutes or until the cakes are browned on the bottom.Carefully flip all cakes with a spatula and bake for an additional 5 to 7 minutes or until other side is browned.Assembly:  Place all three cakes on a warmed serving platter.  Dollop each with one of the three sauces.  Garnish with diced avocado, cilantro and a dollop of sour cream."
Pumpkin Cheesecake (A Cheesecake Factory Copycat),"3⁄4 cup unsalted butter, melted (divided use)
2 1⁄2 cups graham cracker crumbs
2 3⁄4 cups sugar (divided use)
1 teaspoon salt, plus
1 pinch salt (divided use)
2 lbs cream cheese, room temperature
1⁄4 cup sour cream
1 (15 ounce) can pumpkin puree
6 large eggs, room temperature, lightly beaten
1 tablespoon vanilla extract
2 1⁄2 teaspoons ground cinnamon
1 teaspoon ground ginger
1⁄4 teaspoon ground cloves
2 cups sweetened whipped cream
1⁄3 cup pecans, toasted and roughly chopped","Position a rack in the middle of the oven and preheat to 350 degrees.Brush a 10 inch springform pan with some of the butter;stir remaining butter into graham cracker crumbs with 1/4 cup sugar and pinch salt.Press mixture into bottom and up sides of pan , packing it tightly and evenly.Bake until golden brown, 15 to 20 minutes.Cool on rack, then wrap outside of springform pan with heavy duty foil and place in a roasting pan.Bring a medium pot of water to boil.Meanwhile beat cream cheese with a mixer until smooth; add remaining 2 1/2 cups sugar and beat until just light, scraping down sides of bowl and beaters as needed.Beat in the sour cream, then add pumpkin, eggs, vanilla, 1 teaspoon salt, cinnamon, ginger and cloves and beat until just combined; pour into cooled crust.Without pulling rack out, gently place roasting pan in oven and pour boiling water into roasting pan until it comes about halfway up side of springform pan.Bake until outside of cheesecake sets but center is still loose, about 1 hour and 45 minutes.Turn off oven and open door briefly to let out some heat.Leave cheesecake in oven for 1 more hour, then carefully remove from roasting pan and cool on a rack.Run a knife around edges of springform pan, cover and refrigerate for at least 8 hours or overnight.Bring cheesecake to room temperature 30 minutes before serving.Unlock and remove springform ring.To finish, place a dollop of whipped cream on each slice and sprinkile with toasted pecans."
Cheesecake Factory Cajun Jambalaya Pasta by Todd Wilbur,"1⁄2 teaspoon white pepper
1⁄2 teaspoon cayenne pepper
1 1⁄2 teaspoons salt
1⁄2 teaspoon paprika
1⁄4 teaspoon garlic powder
2 boneless skinless chicken breasts (halved)
1⁄2 lb large shrimp (peeled and deveined)
5 quarts water
6 ounces fettuccine
6 ounces spinach fettuccine
2 tablespoons olive oil
2 medium chopped tomatoes
1 sliced green bell pepper
1 sliced red bell pepper
1 sliced yellow bell pepper
1 medium onion, sliced
1 1⁄2 cups chicken stock
1 tablespoon cornstarch
2 tablespoons white wine
2 teaspoons chopped fresh parsley
1⁄4 teaspoon onion powder","Make a cajun seasoning blend by combining the white pepper, cayenne pepper, paprika, garlic powder, and onion powder in a small bowl.Cut the chicken breasts into bite-size pieces.Use about one- third of the seasoning blend to coat the chicken pieces.In another bowl, sprinkle  another one-third of the spice blend over the shrimp.Start your pasta cooking by bringing 5 quarts of water to a boil over high heat.Add both fettuccine to the hot water, reduce.the heat to medium, and simmer for 12 to 14 minutes or until the pasta is tender.While the pasta cooks, heat 1 Tablespoon of the olive oil in a large frying pan or skillet over high heat.When the oil is hot, saute' the chicken.in the pan for about 2 minutes per side or until the surface of the chicken starts to turn brown.Add the shrimp to the pan with the chicken and cook another 2 minutes, stirring occasionally to keep the shrimp from sticking.When the chicken and shrimp have been seared, pour the contents of the pan onto a plate or into a bowl.  Do not rinse the pan!Put the pan back over high heat and add the remaining tablespoon of oil to the pan.Add the tomatoes, peppers and onions to the oil.  Sprinkle the vegetables with the remaining spice blend and saute' for about 10 minutes or until the vegetables begin to turn dark brown or black.Add the chicken and shrimp to the vegetables and pour 3/4 cup of the chicken stock in the pan.  Cook over high heat until the stock has been reduced to just about nothing.Add the remaining 3/4 cup of stock to the pan.  The liquid should become dark as it deglazes the pan of the dark film left by the.spices and cooking food.Stir constantly, scraping the blackened stuff on the bottom of the pan.  Reduce the broth a bit more, then turn the heat down to low.Combine the arrowroot with the wine in a small bowl. Stir until it is dissolved.Add this to the pan and simmer over low heat until the sauce thickens slightly. When the pasta is done, drain it and spoon half onto a.plate.Spoon half of the jambalaya over the pasta.Sprinkle half the parsley over the top.Repeat for the second serving."
Copycat Cheesecake Factory's Avocado Egg Rolls by Todd Wilbur,"dipping sauce3 -4 teaspoons white vinegar
1 teaspoon balsamic vinegar
1⁄2 teaspoon tamarind pulp
1⁄2 cup honey
1 pinch powdered saffron
1⁄2 cup chopped cashews
2⁄3 cup fresh cilantro
2 garlic cloves
2 green onions
1 tablespoon granulated sugar
1 teaspoon ground black pepper
1 teaspoon ground cumin
1⁄4 cup olive oil
egg rolls1 large avocado, peeled, pitted, & diced
2 tablespoons sun-dried tomatoes packed in oil, chopped
1 tablespoon minced red onion
1⁄2 teaspoon fresh cilantro, chopped
1 pinch salt
3 egg roll wraps
1 egg, beaten","Stir together vinegars, tamarind, honey, and saffron in a microwave safe bowl, and microwave for 1 minute.Stir until tamarind is dissolved.In a blender, Puree tamarind mixture, cashews, 2/3 cup cilantro, garlic, onions, sugar, pepper, and cumin.Pour mixture into a bowl and stir in oil.Refrigerate until ready to use.Gently stir together avocado, tomatoes, onion, 1/2 teaspoon cilantro, and salt.Distribute filling evenly onto center of each egg roll wrapper.Position a wrapper so that a corner is pointing toward you; fold the bottom corner up, 1/4 of the way over the filling.Brush remaining corners and edges of the wrapper with egg, roll up from side to side, fold top corner over all and press to seal.Repeat with remaining wrappers.Continue by deep-frying the egg rolls in 375 degree oil for 3-4 minutes, until golden brown.Drain on brown paper bags.Slice egg rolls diagonally across middle and serve with prepared dipping sauce!ENJOY!"
